id,name,nick_name,wins,losses,draws
150ff4cc642270b9,Max Holloway,Blessed,27,9,0
c849740a3ff51931,TJ Dillashaw,,18,5,0
65578a75fa7900e3,Uriah Hall,Prime Time,18,11,0
80dbeb1dd5b53e64,Nam Phan,,21,17,0
57b10fca4f9c9a7a,Alex Oliveira,Cowboy,22,12,1
72ea1984c52019b5,Saimon Oliveira,,18,7,0
d8c811df0386d5e8,Rinya Nakamura,Hybred,10,1,0
f9ae6914f604aa9f,Rin Nakai,,19,2,1
441eacbe20e0e80b,Augusto Sakai,,16,5,1
253de74457bd6374,Tony Fryklund,The Freak,14,9,1
cbf94e4c4af4ff6d,Nate Loughran,,11,2,0
a85998eb79650b2c,Wes Combs,The Soldier,20,6,0
7bde387d50829adf,Eduardo Garagorri,,13,2,0
3fa97913cfd205d3,Alessandro Costa,Nono,14,5,0
46a2f24feb258ae0,Valerie Letourneau,Trouble,8,6,0
76ee3d666c648f6b,Charles Byrd,Kid Dynamite,10,7,0
4304992c2acc187b,Bart Palaszewski,Bartimus,36,17,0
83b00f7597e5ac83,Juan Adams,The Kraken,5,3,0
90da09db03e41748,Sergey Khandozhko,Honda,28,6,1
eff9074bc066f0f2,Bia Mesquita,The Lady GOAT,6,0,0
0be6776db31d98ec,Mitch Raposo,,10,3,0
ce1e867808ef5fce,Justin Willis,Big Pretty,8,2,0
2ff2e6e5abea3e53,Lewis Gonzalez,Lethal,11,3,0
c03520b5c88ed6b4,Merab Dvalishvili,The Machine,21,5,0
26b63bc5c0c1f65d,Alex Chambers,Astro Girl,5,5,0
6e344b71421103da,Magomed Gadzhiyasulov,,9,1,0
0bc697c5936a2d0a,Trevor Peek,,9,3,0
99dd0147dc4ef80c,Genki Sudo,Neo-Samurai,15,4,2
f5ff7bcdcfeba3ad,Trevor Prangley,,34,11,2
622f015c81a9b13a,Travis Lutter,The Serial Killer,10,6,0
03688dc3c3af3ac1,Bas Rutten,El Guapo,28,4,1
9c27f3217891f3f0,Kris Moutinho,,14,8,0
e0c6edcb5b5d0b90,Chepe Mariscal,Machine Gun,18,7,0
275cafc9de131c83,Dave Menne,The Warrior,45,17,2
6aae253467e8f9ce,Tafon Nchukwi,Da Don,6,4,0
1588b787bda7b540,Tom Breese,,12,3,0
7d6ceff6747f2de2,Jose Delgado,,10,2,0
bda04c573563cc2e,Todd Duffee,,9,3,0
6dd758d34da8d254,Ron Stallings,The Choir Boy,14,8,0
64ad3e3b0efa30bb,Ivan Erslan,,14,6,0
696002b59f09d73b,Joseph Sandoval,,7,7,0
2d447cc91bdaa545,Joachim Christensen,,14,6,0
b51841e7c594090d,Mike Wessel,Juggernaut,15,8,0
cad24459b28592ca,Eryk Anders,Ya Boi,17,9,0
cdb96af67d096b1e,Alex Morono,The Great White,24,13,0
e9e7e1c8ff289e1b,Humberto Brown Morrison,,4,6,0
5d495dec23d7c68e,Francis Marshall,Fire,9,3,0
e361e5c858af6ff1,Alex Karalexis,The Assassin,10,6,0
cc900c6a71ed23f3,Clay Collard,Cassius,14,7,0
df2bf09c99594848,Mario Miranda,,14,7,0
8caca5857ce0e30b,David Lee,,12,10,0
d4f364dd076bb0e2,Cung Le,,9,3,0
efaf544314bb5c2e,Ron Waterman,H20,16,6,2
47cd337b86b1af92,Zak Ottow,The Barbarian,17,7,0
a78f7a9135eb6249,Terrance Saeteurn,Wrong Turn,8,2,0
89839250eb25c9c1,Caio Machado,Bigfoot,8,4,1
ff2c606c8bc365e3,Josh Rafferty,,9,8,0
260e9e0d4954aea6,Rodolfo Vieira,,11,4,0
641ca2c2ed91b93c,Zygimantas Ramaska,,9,3,0
a56607a451e4c70d,Chris Wilson,The Professor,18,10,0
98b80a717b9bda17,Matt Hamill,The Hammer,12,8,0
2eeaefbfc7f9fcff,Lina Lansberg,Elbow Queen,10,8,0
7b3503352cd53abb,Westin Wilson,,17,10,0
333b9e5c723ac873,Aleksandar Rakic,Rocket,14,6,0
b3bbe88fecd6a0d2,Dave Berry,,0,1,0
cedfdf8d423d500c,Pat Miletich,The Croatian Sensation,29,7,2
40a604761ca7d64d,Din Thomas,Dinyero,26,9,0
3e61082025db8137,Yosdenis Cedeno,Pink Panther,10,6,1
d8da10db80131bec,Niko Price,The Hybrid,16,10,0
c77a953488e5607d,Vinc Pichel,From Hell,14,5,0
aa1952ec0b3dd8e1,Kurt Pellegrino,Batman,16,7,0
2650e2f846a30f64,Amir Sadollah,,6,5,0
7d5b12de1625984e,Scott Baker,,1,1,0
955da1675ad58a50,Josh Hokit,,8,0,0
3618e0632ecdba9c,Keiichiro Nakamura,,8,1,0
c15fa95b9a12fde4,Junior Tafa,The Juggernaut,6,5,0
20bccc9bb4ceb23e,Melquizael Costa,The Dalmatian,26,7,0
3795fca327cbcf23,Antonio Mendes,Samurai,18,13,0
e86bc32f5997a8f7,Forrest Petz,The Meat Cleaver,26,10,0
92fa1401b7927da3,Jake Collier,The Prototype,13,10,0
cdb7b38b1b357f26,Louie Sutherland,Vanilla Gorilla,10,4,0
74d35fbc9c6a61bd,Alvaro Herrera Mendoza,Chango,9,6,0
73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,23,10,0
b4b496ec2197ee3e,Navajo Stirling,,8,0,0
69037fc7730e4225,Steven Nguyen,The Ninja,10,2,0
196ed28337adc630,Pat Audinwood,Awesomely Awesome,11,2,1
a0602dd050bebefc,Jon Manley,,9,4,0
ab943cd2c3c17825,Marcos Rogerio de Lima,Pezao,22,10,1
8e8e4487c621aa1c,Joe Ellenberger,Excalibur,15,2,0
7a359ef685a304a7,Amaury Bitetti,,5,2,0
2db7fa8db6bc9632,Shane Nelson,Sugar,16,7,0
afe8d5b39ff7fca2,Louis Cosce,,7,2,0
22e07d3da1aa3475,Andrey Pulyaev,,10,4,0
eb04b9d31e938edb,Michelle Waterson-Gomez,The Karate Hottie,18,13,0
bc656db347f31e19,Mike Santiago,,19,12,0
45f0cc9d18f35137,Chris Gutierrez,El Guapo,22,7,2
aac6edb0d5e0b7e9,Marcin Wrzosek,The Polish Zombie,12,4,0
065eb44700e641a4,Devin Powell,,9,4,0
c61f66d8c3fd5f07,Tony Petarra,,2,3,1
4126a78111c0855a,Caio Borralho,The Natural,18,2,0
1ff9589f9065a9ed,Frank Mir,,18,11,0
e18a19001a3f7c7d,Alptekin Ozkilic,The Turkish Delight,9,5,0
c1684f00c626f4c0,Mark Schultz,,1,1,0
13a0275fa13c4d26,Jared Cannonier,The Killa Gorilla,18,9,0
ca80d72da81d7224,Michelle Montague,The Wild One,7,0,0
f1f9e48a0d150757,Steve Cantwell,The Robot,7,6,0
87aa9fb63d6b51a1,Zabit Magomedsharipov,,18,1,0
64959f90b6dd9759,Brock Jardine,The Machine,12,6,0
19c591115a58982c,Viacheslav Borshchev,Slava Claus,8,7,1
d28dee5c705991df,Stipe Miocic,,20,5,0
7cec3c4a5e7b6d68,Daniel Frunza,,9,4,0
0e041d43a47d2e4b,Matt Lindland,The Law,22,9,0
d8c7c61b176e3994,Cody Garbrandt,No Love,15,7,0
bbfca6d5c27d9cd8,Edwin Figueroa,El Feroz,9,5,0
117a06469813e4ef,ChangHo Lee,,11,2,0
5330fe7e4c3af81c,Floyd Sword,,12,3,0
b9f28e7045fdfce7,Raoni Barcelos,,21,5,0
3dd92ff9fb0412b3,Ali Bagautinov,Puncher,15,6,0
2e585c701f72fe55,Ian Heinisch,The Hurricane,14,5,0
330bafba312face4,Oliver Enkamp,,7,2,0
1fc64507a0cb38cf,Rostem Akman,,6,2,0
cc3147b49c7d7d92,Dan Stittgen,The Anvil,12,5,0
ec2d13a87d3d9541,Sheldon Westcott,,10,3,1
b0550072e5f0afa7,Yoshihiro Akiyama,,14,6,0
5df17b3620145578,Cole Escovedo,Apache Kid,17,9,0
10657c60ce349e0f,Shunichi Shimizu,,30,18,11
8e5bfd4e82352340,Pablo Garza,The Scarecrow,12,4,0
2244d9a2b64b8c3b,Hannah Cifers,Shockwave,10,7,0
9c44f290f5726d95,Martin Bravo,El Toro,11,3,0
8c8c92a12621d7e0,Chris Cope,C-Murder,8,4,0
cf615eb4b7862c76,Hayder Hassan,Hulk,6,3,0
02500fb9fd79a974,Jason Reinhardt,,20,3,0
06827d70c53ff0d9,Scott Askham,,14,4,0
af997f7611673880,Gadzhimurad Antigulov,,20,8,0
23725c826c481e7f,Paul Daley,Semtex,39,15,2
821cd80aab70d5f9,Josh Shockman,The War Hammer,6,3,0
4130a743d9d22163,Alan Belcher,The Talent,18,8,0
4bcb6eb12b4ad4aa,Vitor Miranda,Lex Luthor,12,5,0
1dc56b59cb28425d,Oleg Taktarov,The Russian Bear,17,5,2
60029bcf496bd707,Soa Palelei,The Hulk,22,5,0
519e4fe37ce9ff75,Drew Dober,,29,15,0
6ef58dabef8beb15,Josh Haynes,Bring the Pain,14,11,0
e670f8cc2969a789,Sherman Pendergarst,The Tank,11,18,0
db6d5f691aea3fd3,Wagner Campos,Galeto,12,10,0
cd01f0b768a32475,Jonathan Wilson,Johnny Bravo,7,3,0
e92901944ce91909,Askar Mozharov,,19,13,0
2adb11835acd815b,Tom Blackledge,,10,7,0
e803242fb2e41112,Islam Dulatov,The Ripper,12,1,0
a12a8314adc1c1c9,Laureano Staropoli,Pepi,9,5,0
745fa7b605f8e2da,Fatima Kline,The Archangel,9,1,0
b8c0f30ee9a98b69,Fernando Bruno,Acougueiro,15,4,0
f86cb5f25d545e0e,Daniel Spitz,,6,3,0
f1f37d667bcd0d27,Willamy Freire,Chiquerim,26,6,0
7c35f869033901ae,Riki Fukuda,,24,9,0
6aa1cbc1466e9a0b,Marcio Cruz,Pe de Pano,8,3,0
9ce6d5a03af801b7,Darren Till,The Gorilla,18,5,1
598a58db87b890ee,Kevin Rosier,,2,6,0
1c061eb6e29eaa0a,Bob Cook,Crazy,5,0,0
e5d03e4d966126bd,Jason High,The Kansas City Bandit,21,6,0
c8cca8f3de5be4b4,Jorge Patino,Macaco,38,19,2
911fb265462f0d94,Travis Fulton,The Ironman,253,53,10
202b0467521c9d6f,Viktor Pesta,,10,4,0
6e15f63b6c2e2c15,Brandon Royval,Raw Dawg,17,9,0
20bcc9966affb19c,Jake O'Brien,Irish,15,4,0
d1e1fdcea7c8a90a,Leandro Issa,Brodinho,13,6,0
9e92e1ca498d7244,Fernie Garcia,,10,5,0
1a9480fc288e55d7,Don'Tale Mayes,Lord Kong,11,9,0
4b1d46a1b5c0fd11,Alberto Mina,Soldier of God,13,1,0
c32aeb1a59e6272d,Michael Morales,,19,0,0
5e4eec08896c9423,Corey Anderson,Overtime,14,5,0
eb29176b03dfa888,Matt Wiman,,16,10,0
9bcf8603ceb25680,Dong Hyun Kim,Stun Gun,22,4,1
0a1942069c9ad6b6,Jack Hermansson,The Joker,24,10,0
d33da8a3d82bdb62,Kai Asakura,,21,6,0
efd2b3e9bb7965a4,Bharat Kandare,Daring,5,3,0
29af297d9f1de0f8,Damon Jackson,The Leech,23,8,1
05fa626cb33d15b8,Andrea Lee,KGB,13,11,0
2c6e81426dd7573c,Jack May,The Outlaw,9,3,0
725b1abc9a39d873,AJ Fletcher,The Ghost,10,3,0
47b63240018d5d86,Rose Namajunas,Thug,15,8,0
ed2a8cc402173781,Vince Cachero,The Anomaly,7,4,0
1ae8f3c723aacff4,Ricardo Ramos,,17,8,0
e2be0c1a9b886d92,MarQuel Mederos,,11,1,0
bfc2fc38a0e20211,Matt Grice,The Real One,15,5,0
d56caaa5e123f518,Masutatsu Yano,,2,4,1
7215953cd5c6254d,Ross Pointon,The Gladiator,6,17,0
e091482fa6648261,Assuerio Silva,,16,8,0
49edd0d90f60fb7d,Brendson Ribeiro,The Gorilla,17,9,0
5d7c18191b8aa432,Zach Light,,9,11,0
e56cee1ad697db04,Steven Asplund,Concrete,7,1,0
a67f5afa8d6a1b80,Ryan Spann,Superman,23,11,0
eae431e70064e046,Abdul Razak Alhassan,,12,7,0
4a6dff1b260bcf61,Aleksandre Topuria,El Conquistador,7,1,0
90e0985df05e51bc,Ray Rodriguez,The Judge,16,8,0
58bbef3770bb2dfc,Joel Alvarez,El Fenomeno,23,3,0
5331b25a60417ffb,Anthony Rocco Martin,,17,6,0
2f13e4020cea5b38,Raphael Assuncao,,28,10,0
c3218c810959d279,Khadis Ibragimov,,8,4,0
c47df9303d318c67,Clay Guida,The Carpenter,38,22,0
a9e260472d321361,Jasmine Jasudavicius,,14,4,0
6bd02119599741a4,Pedro Munhoz,The Young Punisher,20,10,0
7d96bc577e5178b2,Gray Maynard,,13,7,1
203c957eac95dd87,Hyun Gyu Lim,The Ace,13,7,1
38c626ca912c7bac,Damir Hadzovic,The Bosnian Bomber,14,8,0
8377c5572cb356f3,Fabio Gurgel,,3,2,0
0d8011111be000b2,Sean Strickland,,30,7,0
e7fe5315b1efeb92,Guto Inocente,,7,4,0
e94085e821bd81de,Sam Hughes,Sampage,11,6,0
4f3064faf17aa711,Tamires Vidal,Tractor,7,4,0
5b03b61f9d90125e,Morgan Charriere,The Last Pirate,21,12,1
633a45d131192ffe,Kajan Johnson,Ragin',23,13,1
ed9d8ee3a4239b1c,Sage Northcutt,Super,11,2,0
7e511f8d842a109d,Arjan Bhullar,,9,1,0
fdf18227faa596dd,Chad Griggs,The Grave Digger,11,3,0
e530df53922f413e,Luis Pajuelo,Corazon de Leon,8,2,0
a08ddd04eaffd81d,Mariya Agapova,Money Mashka,10,5,0
46e2ca71fd5089cb,Reese Andy,Riptide,7,3,0
01fcef7e3d051722,Henry Briones,Bure,16,8,1
849c5d9979df5357,Mateusz Rebecki,,20,4,0
d6285cba1d1052e0,Bojan Mihajlovic,,10,6,0
6da99156486ed6c2,Joshua Burkman,The People's Warrior,28,16,0
91ea901c458e95dd,Jared Rosholt,,14,4,0
597499ac7a5aac62,Abdul-Kareem Al-Selwady,Pride of Palestine,15,4,0
a93f94c923c3a9cb,Christian Leroy Duncan,CLD,13,2,0
12f1b140e248bdb9,Jerrod Sanders,J-Reazie,16,3,0
effd9de9937996f8,Tyron Woodley,The Chosen One,19,7,1
980b4e712489098e,Dave Strasser,,25,8,0
28f62d866c59c709,Waylon Lowe,,16,7,0
dd6103dd7127db1d,Mike Malott,Proper,13,2,1
d8022d5526b1d937,Chad Reiner,The Grinder,33,18,0
58bc81376286b3d3,Per Eklund,,14,5,1
f2477cf43c4975cc,Jonathan Martinez,Dragon,19,6,0
d512d9f204059f57,Joe Riggs,Diesel,44,17,0
7eaa5e31c2dd86aa,Nick Klein,Blue Collar,6,3,0
b9c03e7a4557e542,Royston Wee,,4,1,0
a44020ea2e8cd026,JooSang Yoo,Zombie Jr.,9,1,0
634e2fb70bde3fd5,Holly Holm,The Preacher's Daughter,15,7,0
72ffecf712673af1,Adam Milstead,The Prototype,8,4,0
7450525c7ba032a0,Heath Herring,The Texas Crazy Horse,28,16,0
6a96ad1bc34fb113,Ismail Naurdiev,,25,8,0
a01e84abefd85ec0,Pascal Krauss,Panzer,11,2,0
1338e2c7480bdf9e,Israel Adesanya,The Last Stylebender,24,5,0
0859524157a19045,Ty Miller,Thriller,7,0,0
fd87b1bbfcde9d5e,Danillo Villefort,Indio,15,5,0
63eedfcc73071d41,Lance Gibson,Fearless,4,5,0
6e0273f9478be71e,Kenny Robertson,,15,5,0
2f6a993c7f547c13,Sergey Morozov,,19,5,0
361d49960a196976,Daniel Pineda,The Pit,28,17,0
34f88592c0ab7a54,Elias Theodorou,The Spartan,16,3,0
f5431394fb284bb9,James Te Huna,,16,9,0
69a400af4420cd6a,Andreas Stahl,Real Steel,10,4,0
dc950d59dc590aca,Ebenezer Fontes Braga,Pitbull,13,7,2
784285b7ae7dd85f,Shane Campbell,Shaolin,14,6,0
e0f7c4f3f67bc808,Wes Sims,The Project,24,14,1
4682bc59d5f55145,Sean Woodson,The Sniper,13,2,1
35dc6220b113b7ec,Ryan Roberts,,21,12,1
d247691a6c0e9034,Cub Swanson,,30,14,0
a54660deb6a8489c,Muin Gafurov,Tajik,20,7,0
dd4c16777fb2ccf9,Heather Clark,Hurricane,7,6,0
ea398c802d9998ee,Thomas Ramirez,,0,1,0
aed06011bf62237b,Dongi Yang,The Ox,13,3,0
b5c19c34f12c917e,Denzel Freeman,Luke Fox,7,2,0
7dda2cf308f24a02,Virna Jandiroba,Carcara,22,4,0
a36556bb1565e32d,Joe Proctor,,11,5,0
ef1182eb28c17d4e,Mark Striegl,Mugen,18,4,0
3a12a2f096a6d975,Roger Narvaez,Silverback,8,3,0
01641ba5df0c69b0,Gabriel Bonfim,Marretinha,19,1,0
a6959da32f0e6b5d,Kyle Bradley,,19,12,0
4a1329cc8eb0928a,Maximo Blanco,Maxi,12,8,1
d0d7160824278840,Junior Assuncao,,16,6,0
2a6f8136da1e52c0,Koji Kitao,,1,2,0
029e1293e609fd74,Abubakar Nurmagomedov,,17,4,1
a4a80dd7336ffd59,Melissa Gatto,,9,2,2
826475cc758e60e6,Rob Wilkinson,Razor,11,2,0
f00ac08ab056af5d,Tagir Ulanbekov,,17,3,0
5a558ba1ff5e9121,Darrill Schoonover,The Boss,14,8,0
4a574b8512fc1b30,Javier Reyes,Blair,23,5,0
6d7886b094b471ac,Sean Gannon,The Cannon,2,1,0
4638cc6479cc0afe,Masio Fullen,Lobo,11,7,0
b23fca14c7b79935,Ivan Serati,,12,4,0
8677e67a75d65b8e,Baergeng Jieleyisi,,18,7,0
e363b21261814830,Marcos Vinicius,Vina,23,11,1
49e49b54e5901d0d,Eddie Mendez,,8,3,1
1971869b7e054261,Mike de la Torre,El Cucuy,14,7,0
d6d5da3c209884bc,Guilherme Vasconcelos,Bomba,9,4,0
f34312c2ccfa0e00,Spencer Fisher,The King,24,9,0
a6eb54ae17a551be,Gabriella Fernandes,Gabi,11,3,0
d1e6a6536ee62517,Tyrone Roberts,Native Warrior,43,12,1
f62850b3c7480db9,Keith Mielke,,0,5,0
c6aee362c7a7d482,Randy Brown,Rudeboy,20,7,0
80779d7441af1b52,Christian Morecraft,,8,3,0
198994b47f395af0,Carlo Pedersoli Jr.,Semento,11,3,0
13e62d766b709aa6,Steve Nelmark,The Sandman,2,1,0
bbab3baf66128ae2,Javid Basharat,The Snow Leopard,15,2,0
84512339473dd300,Steven Koslow,Obi Won Shinobi The Pillow,6,1,0
fd7ab338e4953644,Manolo Zecchini,Angelo Veneziano,11,4,0
3c0437fbeda06962,George Roop,,15,13,1
f9a20a17d712ef7c,Cole Williams,Havoc,11,3,0
3f52ce18fb98008f,Akira Corassani,,12,6,0
e1248941344b3288,Alexander Volkanovski,The Great,28,4,0
7269329bd87eb479,Christophe Leninger,,3,4,0
17e97649403ba428,Joshua Van,The Fearless,16,2,0
6ded9184b2284645,Willie Gates,,12,7,0
896c322f56b8be5a,George Sotiropoulos,,14,7,0
279566840aa55bf2,Alexander Volkov,Drago,39,11,0
d35c3ed553b71fa2,Joe Vedepo,The Doctor,18,9,0
4565d435005319c0,Minoki Ichihara,,0,1,0
971dba22c622af12,Josefine Knutsson,Thunder,8,1,0
971246648e162f0d,Chase Hooper,The Dream,16,4,1
262d32ebda89efc4,Natalia Silva,,20,5,1
07f72a2a7591b409,Jon Jones,Bones,28,1,0
3bbcd63a016d9715,Cameron Dollar,,11,5,0
16b89be2f5c16fba,Larissa Pacheco,,10,2,0
e375cb5caf4717b6,Piera Rodriguez,La Fiera,11,2,0
dab8cfbb6b1db10a,Livinha Souza,The Brazilian Gangsta,14,4,0
049d698d773eb3e1,Matt Horwich,Suave,30,25,1
9a2d3567abc02e34,Tae Hyun Bang,Supernatural,18,10,0
97cf1a2c7c5e7889,Steve Garcia,Mean Machine,19,5,0
51c655162e462ceb,Shannon Ross,The Turkish Delight,13,9,0
00debc804e2b1cd4,Dylan Andrews,The Villain,18,7,0
4417980b3e798abf,Reuben Duran,,11,7,1
c9f6385af6df66d7,Papy Abedi,Makambo,10,4,0
e64b96c07d7ce999,Li Jingliang,The Leech,19,9,0
ae81a3ac7b260411,Tofiq Musayev,,22,6,0
d05cb1e8d1b885d8,Jinh Yu Frey,,11,10,0
a72a2a769fa5a2be,Anshul Jubli,King of Lions,7,2,0
41e77dc504a192c6,Chris Condo,,0,1,0
2fee10d5cf86bfca,Maia Stevenson,,6,5,0
de12bd65e2f46478,Pat Schilling,Thrilling,5,2,0
91acd6910b802a9e,Chris Lytle,Lights Out,31,18,5
d23ccf4a6c221284,Karlos Vemola,,17,5,0
3df5493bb279226f,Amanda Lemos,,15,5,1
bbc9ab95fa766493,Anderson Dos Santos,Berinja,21,9,0
9b68bf67c5695185,Todd Brown,Bulldog,16,4,0
1efa064872f089d0,David Bielkheden,,24,12,0
49f4b511932f71e9,David Michaud,BullDawg,11,3,0
327d5f279895110d,Roman Dolidze,,15,4,0
ac40f7e3cbecdda4,Parker Porter,,14,9,0
51b1e2fd9872005b,Mackens Semerzier,Da Menace,8,4,0
2747c60e42d9d75f,David Teymur,,8,2,0
59583ff832fe9d68,Krzysztof Soszynski,The Polish Experiment,26,12,1
981ab7a0576f76a0,Julie Kedzie,,16,13,0
723b64c0e9a8f348,Josias Musasa,The KO Wizard,8,2,0
05339613bf8e9808,Rob Font,,22,10,0
544d7460b3e44393,Albert Morales,The Warrior,7,4,1
d802174b0c0c1f4e,Magomed Ankalaev,,21,2,1
f782f953bfe7b5f2,Jonathan Micallef,The Captain,9,1,0
b4c96c3d9139bf0e,Patrick Walsh,The Beast of the East,10,3,0
ff62013d2fce6d13,Nazim Sadykhov,Black Wolf,11,2,1
c80095f6092271a7,Tim Boetsch,The Barbarian,21,13,0
353de740bb6c7e75,Mike Russow,,15,3,0
6c2030e0a143a94b,Chris Camozzi,,24,13,0
d0fd0d9ee560dae7,Brando Pericic,The Balkan Bear,5,1,0
cf1a88371c8cb690,Aaron Brink,,26,26,0
abcf2cc6efc42031,Iasmin Lucindo,,18,6,0
aa171d55d4b5208f,Billy Quarantillo,,18,7,0
60425d07ef4b91a7,Kyler Phillips,The Matrix,12,4,0
c3ded6f7155f9ea4,Alex Da Silva,Leko,21,4,0
9eef6584fab21fbb,Cindy Dandois,Battlecat,8,3,0
77350fd0e6d1dba8,Lisa Ellis,,15,11,0
288aaa8f82040e02,Dante Rivera,,16,7,0
d6a8edb7410223a0,Rafael Tobias,Bipolar,14,2,0
55f80a8aeffcdb33,Dustin Pague,The Disciple,12,11,0
9673a497a9da119a,Polyana Viana,Dama de Ferro,13,8,0
6448e57a9533b7e4,Abner Lloveras,Skullman,20,9,1
64360e618823a8e4,Phillipe Nover,The Filipino Assassin,11,8,1
b0f316c60f8d3b47,Josh Ferguson,Taz,10,5,0
a6bbd3df469c6bea,Roger Gracie,,8,2,0
9b7dfb3b7d99926a,Vanessa Melo,,11,8,0
8614b7134913f5d5,Jarjis Danho,Man Mountain,7,1,1
7bc96507e4b38d3b,Cody Donovan,Donnybrook,8,5,0
2c9d00968f818270,Hakeem Dawodu,Mean,13,4,1
a54a35a670d8e852,Andre Roberts,The Chief,14,2,1
c268b2cfebccf652,John Lineker,Hands of Stone,31,9,0
06626b6287e1ae1e,Chris Padilla,Taco,17,6,0
b93c06d09d1c4ac0,Steven Peterson,Ocho,19,11,0
4100c7a09497ad41,Kay Hansen,,7,6,0
45230be0641f3f53,Leonardo Morales,Chimy,6,2,0
e51ee8ded927fc51,Chris de la Rocha,,5,3,0
51e2f44a8dbf6984,Melissa Croden,Scare,7,3,0
eebc23626e38f5dc,Liana Jojua,She Wolf,8,5,0
d62bb4d84a7267ba,Mark Hughes,,6,2,0
e99eb0ef25885de5,Mitch Ramirez,,8,3,0
c742287ed86a09bc,Jessica Penne,,14,9,0
d05412b513b19621,Guido Cannetti,Ninja,10,8,0
cda1099995b46cc2,Genaro Valdez,Rayadito,10,3,0
9f1641c08cf8fbe2,Shannon Gugerty,,15,7,0
37c5366d18ed6c05,Roosevelt Roberts,The Predator,12,6,0
85d905f7c4f5a1af,Murilo Bustamante,,15,8,1
4b4fc3ddc307bc73,James Zikic,The Messenger,21,10,2
b909a9a9688b5284,Gabriel Miranda,Fly,17,8,0
75afb06215a07341,Dmitrii Smoliakov,The Lifeguard,9,3,0
8d9586726252dbf7,Kevin Casey,King,9,5,2
26e3f3928b1891d9,Hannah Goldy,24K,6,4,0
d2c55d1d2e67773b,David Branch,,22,6,0
2cd428e9606856fd,Jairzinho Rozenstruik,Bigi Boy,15,6,0
86d9dbe1bfcbade7,Julia Avila,Raging Panda,9,4,0
f53d4f21d1b5f2dc,Diego Ferreira,,19,7,0
98215d037be5bcb7,Cynthia Calvillo,,9,6,1
2f815ed5f8278ba6,Ateba Gautier,The Storm,10,1,0
e4a9dbade7c7e1a7,Rolles Gracie,,8,4,0
57bf89d42364d39e,Issei Tamura,,10,8,0
04835018f90b118c,Casey O'Neill,King,10,2,0
98a58c26c5b1ed17,Patricio Freire,Pitbull,37,8,0
68b8ebdfce9dbb61,Charalampos Grigoriou,Ferocious,8,5,0
44aa652b181bcf68,Marcelo Aguiar,,2,3,1
53bb0d40905b87c0,Jay Silva,,10,11,1
c96518b7f6881004,Bob Gilstrap,,5,7,0
51ec9dc3b4964f19,Gianni Vazquez,Kriptonita,13,5,1
dee294e9717012c2,Malcolm Gordon,X,14,8,0
5c637af9472ae7cc,Jamey-Lyn Horth,,9,2,0
